Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
16:40.6,0.044,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62593,7,556,1,.AP.SF,0,normal
16:40.6,0.044,TCP  ,OPENSTACK_NET,62593,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
16:40.6,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62592,7,702,1,.AP.SF,0,normal
16:40.6,0.051,TCP  ,OPENSTACK_NET,62592,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
16:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62594,7,561,1,.AP.SF,0,normal
16:40.6,0.05,TCP  ,OPENSTACK_NET,62594,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
19:22.4,18.962,TCP  ,14105_56,36684,EXT_SERVER,22,26,3020,1,.AP.SF,0,suspicious
19:22.4,18.962,TCP  ,EXT_SERVER,22,14105_56,36684,26,3745,1,.APRSF,0,suspicious
19:30.8,20.563,TCP  ,EXT_SERVER,22,10767_152,33567,28,3929,1,.APRSF,0,suspicious
19:30.8,20.563,TCP  ,10767_152,33567,EXT_SERVER,22,25,3166,1,.AP.SF,0,suspicious
21:28.6,30.998,TCP  ,19166_99,59360,EXT_SERVER,22,1,46,1,....S.,0,suspicious
21:28.6,30.998,TCP  ,EXT_SERVER,22,19166_99,59360,6,264,1,.A..S.,0,suspicious
19:41.8,18.479,TCP  ,14105_56,41540,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
19:41.8,18.479,TCP  ,EXT_SERVER,22,14105_56,41540,26,3745,1,.APRSF,0,suspicious
20:08.9,0,TCP  ,EXT_SERVER,23,19167_170,1806,1,40,1,.A.R..,0,suspicious
20:08.9,0,TCP  ,19167_170,1806,EXT_SERVER,23,1,46,1,....S.,0,suspicious
19:45.7,23.862,TCP  ,18851_139,40042,EXT_SERVER,22,15,2021,1,.APRSF,0,suspicious
19:45.7,23.862,TCP  ,EXT_SERVER,22,18851_139,40042,18,4093,1,.AP.SF,0,suspicious
19:51.8,21.222,TCP  ,EXT_SERVER,22,10767_152,61424,26,3745,1,.APRSF,0,suspicious
19:51.8,21.222,TCP  ,10767_152,61424,EXT_SERVER,22,24,2946,1,.AP.SF,0,suspicious
20:00.8,18.701,TCP  ,14105_56,43722,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
20:00.8,18.701,TCP  ,EXT_SERVER,22,14105_56,43722,26,3745,1,.APRSF,0,suspicious
20:20.3,0,TCP  ,19168_37,39003,EXT_SERVER,23,1,46,1,....S.,0,suspicious
20:20.3,0,TCP  ,EXT_SERVER,23,19168_37,39003,1,40,1,.A.R..,0,suspicious
20:13.5,21.023,TCP  ,EXT_SERVER,22,10767_152,27629,27,3865,1,.APRSF,0,suspicious
20:13.5,21.023,TCP  ,10767_152,27629,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
20:20.0,19.378,TCP  ,14105_56,47520,EXT_SERVER,22,24,2932,1,.AP.SF,0,suspicious
20:20.0,19.378,TCP  ,EXT_SERVER,22,14105_56,47520,26,3745,1,.APRSF,0,suspicious
20:35.1,19.979,TCP  ,EXT_SERVER,22,10767_152,56409,29,4049,1,.APRSF,0,suspicious
20:35.1,19.979,TCP  ,10767_152,56409,EXT_SERVER,22,25,3114,1,.AP.SF,0,suspicious
20:39.9,19.793,TCP  ,14105_56,53790,EXT_SERVER,22,26,3020,1,.AP.SF,0,suspicious
20:39.9,19.793,TCP  ,EXT_SERVER,22,14105_56,53790,26,3745,1,.APRSF,0,suspicious
20:55.5,17.681,TCP  ,EXT_SERVER,22,10767_152,20637,26,3745,1,.APRSF,0,suspicious
20:55.5,17.681,TCP  ,10767_152,20637,EXT_SERVER,22,24,2994,1,.AP.SF,0,suspicious
21:00.2,17.524,TCP  ,14105_56,61402,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
21:00.2,17.524,TCP  ,EXT_SERVER,22,14105_56,61402,26,3745,1,.APRSF,0,suspicious
21:13.7,19.808,TCP  ,EXT_SERVER,22,10767_152,46815,27,3865,1,.APRSF,0,suspicious
21:13.7,19.808,TCP  ,10767_152,46815,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
21:18.2,17.354,TCP  ,14105_56,63176,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
21:18.2,17.354,TCP  ,EXT_SERVER,22,14105_56,63176,26,3745,1,.APRSF,0,suspicious
18:39.6,10.184,TCP  ,10006_27,22517,EXT_SERVER,22,17,2435,1,.AP.SF,0,suspicious
18:39.6,10.184,TCP  ,EXT_SERVER,22,10006_27,22517,23,3485,1,.AP.SF,0,suspicious
21:49.5,0,TCP  ,19169_216,26118,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
21:49.5,0,TCP  ,EXT_SERVER,5358,19169_216,26118,1,40,1,.A.R..,0,suspicious
21:34.0,18.582,TCP  ,EXT_SERVER,22,10767_152,10716,26,3745,1,.APRSF,0,suspicious
21:34.0,18.582,TCP  ,10767_152,10716,EXT_SERVER,22,24,2982,1,.AP.SF,0,suspicious
21:53.2,0,TCP  ,19170_67,43841,EXT_SERVER,23,1,46,1,....S.,0,suspicious
21:53.2,0,TCP  ,EXT_SERVER,23,19170_67,43841,1,40,1,.A.R..,0,suspicious
16:40.6,135.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62595,3,132,1,.A..SF,0,normal
16:40.6,135.067,TCP  ,OPENSTACK_NET,62595,EXT_SERVER,8000,4,190,1,.A..SF,0,normal
21:36.0,19.45,TCP  ,14105_56,64492,EXT_SERVER,22,26,3048,1,.AP.SF,0,suspicious
21:36.0,19.45,TCP  ,EXT_SERVER,22,14105_56,64492,28,3902,1,.APRSF,0,suspicious
21:41.7,17.66,TCP  ,18851_139,30077,EXT_SERVER,22,6,1625,1,.APRSF,0,suspicious
21:41.7,17.66,TCP  ,EXT_SERVER,22,18851_139,30077,8,1506,1,.AP.SF,0,suspicious
18:48.2,14.685,TCP  ,18851_139,16675,EXT_SERVER,22,18,2427,1,.AP.SF,0,suspicious
18:48.2,14.685,TCP  ,EXT_SERVER,22,18851_139,16675,23,3609,1,.AP.SF,0,suspicious
21:53.1,18.762,TCP  ,EXT_SERVER,22,10767_152,37378,28,3945,1,.APRSF,0,suspicious
21:53.1,18.762,TCP  ,10767_152,37378,EXT_SERVER,22,27,3798,1,.AP.SF,0,suspicious
21:56.0,18.744,TCP  ,14105_56,8358,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
21:56.0,18.744,TCP  ,EXT_SERVER,22,14105_56,8358,26,3745,1,.APRSF,0,suspicious
22:12.4,17.945,TCP  ,EXT_SERVER,22,10767_152,64511,26,3745,1,.APRSF,0,suspicious
22:12.4,17.945,TCP  ,10767_152,64511,EXT_SERVER,22,24,2982,1,.AP.SF,0,suspicious
22:15.2,17.299,TCP  ,14105_56,14822,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
22:15.2,17.299,TCP  ,EXT_SERVER,22,14105_56,14822,26,3745,1,.APRSF,0,suspicious
19:40.1,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55920,7,556,1,.AP.SF,0,normal
19:40.1,0.063,TCP  ,OPENSTACK_NET,55920,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
19:40.1,0.081,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55921,7,702,1,.AP.SF,0,normal
19:40.1,0.081,TCP  ,OPENSTACK_NET,55921,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
19:40.6,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62645,7,702,1,.AP.SF,0,normal
19:40.6,0.056,TCP  ,OPENSTACK_NET,62645,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
19:40.6,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62646,7,556,1,.AP.SF,0,normal
19:40.6,0.056,TCP  ,OPENSTACK_NET,62646,EXT_SERVER,8000,5,469,1,.AP.SF,0,normal
19:41.4,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55922,7,639,1,.AP.SF,0,normal
19:41.4,0.052,TCP  ,OPENSTACK_NET,55922,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
19:41.9,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62649,7,639,1,.AP.SF,0,normal
19:41.9,0.051,TCP  ,OPENSTACK_NET,62649,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
22:36.2,12.561,TCP  ,18851_139,61073,EXT_SERVER,22,14,1945,1,.APRSF,0,suspicious
22:36.2,12.561,TCP  ,EXT_SERVER,22,18851_139,61073,21,3461,1,.AP.SF,0,suspicious
22:30.8,21.046,TCP  ,EXT_SERVER,22,10767_152,26834,28,3969,1,.APRSF,0,suspicious
22:30.8,21.046,TCP  ,10767_152,26834,EXT_SERVER,22,24,2950,1,.AP.SF,0,suspicious
22:33.0,18.323,TCP  ,14105_56,17462,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
22:33.0,18.323,TCP  ,EXT_SERVER,22,14105_56,17462,26,3745,1,.APRSF,0,suspicious
22:52.2,0,TCP  ,19171_66,35564,EXT_SERVER,23,1,46,1,....S.,0,suspicious
22:52.2,0,TCP  ,EXT_SERVER,23,19171_66,35564,1,40,1,.A.R..,0,suspicious
19:44.1,12.978,TCP  ,10006_27,38556,EXT_SERVER,22,16,2283,1,.AP.SF,0,suspicious
19:44.1,12.978,TCP  ,EXT_SERVER,22,10006_27,38556,25,5409,1,.AP.SF,0,suspicious
20:05.6,3.032,TCP  ,17626_160,52872,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious
20:05.6,3.032,TCP  ,EXT_SERVER,22,17626_160,52872,12,2545,1,.AP.SF,0,suspicious
22:51.9,17.83,TCP  ,14105_56,21084,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
22:51.9,17.83,TCP  ,EXT_SERVER,22,14105_56,21084,26,3745,1,.APRSF,0,suspicious
22:52.4,19.578,TCP  ,EXT_SERVER,22,10767_152,57100,27,3797,1,.APRSF,0,suspicious
22:52.4,19.578,TCP  ,10767_152,57100,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
23:23.5,0,TCP  ,EXT_SERVER,23,19172_13,1513,1,40,1,.A.R..,0,suspicious
23:23.5,0,TCP  ,19172_13,1513,EXT_SERVER,23,1,46,1,....S.,0,suspicious
23:10.2,18.199,TCP  ,14105_56,24808,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
23:10.2,18.199,TCP  ,EXT_SERVER,22,14105_56,24808,26,3745,1,.APRSF,0,suspicious
23:12.4,18.376,TCP  ,EXT_SERVER,22,10767_152,20101,27,3809,1,.APRSF,0,suspicious
23:12.4,18.376,TCP  ,10767_152,20101,EXT_SERVER,22,25,3054,1,.AP.SF,0,suspicious
20:31.1,0.015,UDP  ,10014_199,123,EXT_SERVER,46791,1,76,1,......,0,suspicious
20:31.1,0.015,UDP  ,EXT_SERVER,46791,10014_199,123,1,76,1,......,0,suspicious
23:45.5,0.625,TCP  ,19173_188,63576,EXT_SERVER,22,5,236,1,  0xd7,0,suspicious
23:45.5,0.625,TCP  ,EXT_SERVER,22,19173_188,63576,4,213,1,.AP.SF,0,suspicious
23:28.9,19.005,TCP  ,14105_56,27754,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
23:28.9,19.005,TCP  ,EXT_SERVER,22,14105_56,27754,26,3745,1,.APRSF,0,suspicious
23:31.3,19.191,TCP  ,EXT_SERVER,22,10767_152,46611,26,3745,1,.APRSF,0,suspicious
23:31.3,19.191,TCP  ,10767_152,46611,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
20:43.9,16.68,TCP  ,18851_139,14314,EXT_SERVER,22,19,2826,1,.AP.SF,0,suspicious
20:43.9,16.68,TCP  ,EXT_SERVER,22,18851_139,14314,31,5086,1,.AP.SF,0,suspicious
20:53.2,8.296,TCP  ,10006_27,43748,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
20:53.2,8.296,TCP  ,EXT_SERVER,22,10006_27,43748,19,3185,1,.AP.SF,0,suspicious
23:48.4,18.334,TCP  ,14105_56,32236,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
23:48.4,18.334,TCP  ,EXT_SERVER,22,14105_56,32236,26,3745,1,.APRSF,0,suspicious
23:51.0,18.787,TCP  ,EXT_SERVER,22,10767_152,8362,26,3745,1,.APRSF,0,suspicious
23:51.0,18.787,TCP  ,10767_152,8362,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
24:01.5,9.233,TCP  ,10006_27,43976,EXT_SERVER,22,15,2157,1,.APRSF,0,suspicious
24:01.5,9.233,TCP  ,EXT_SERVER,22,10006_27,43976,20,3249,1,.AP.SF,0,suspicious
24:07.2,18.648,TCP  ,14105_56,36188,EXT_SERVER,22,26,3004,1,.AP.SF,0,suspicious
24:07.2,18.648,TCP  ,EXT_SERVER,22,14105_56,36188,26,3745,1,.APRSF,0,suspicious
24:10.3,21.028,TCP  ,EXT_SERVER,22,10767_152,35407,27,3849,1,.APRSF,0,suspicious
24:10.3,21.028,TCP  ,10767_152,35407,EXT_SERVER,22,26,3022,1,.AP.SF,0,suspicious
21:40.1,0.08,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55955,7,561,1,.AP.SF,0,normal
21:40.1,0.08,TCP  ,OPENSTACK_NET,55955,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
21:40.1,0.091,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55956,7,1724,1,.AP.SF,0,normal
21:40.1,0.091,TCP  ,OPENSTACK_NET,55956,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
21:40.6,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62680,7,561,1,.AP.SF,0,normal
21:40.6,0.054,TCP  ,OPENSTACK_NET,62680,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
24:26.4,18.902,TCP  ,14105_56,40320,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
24:26.4,18.902,TCP  ,EXT_SERVER,22,14105_56,40320,26,3745,1,.APRSF,0,suspicious
24:27.2,20.469,TCP  ,18851_139,27167,EXT_SERVER,22,13,1765,1,.APRSF,0,suspicious
24:27.2,20.469,TCP  ,EXT_SERVER,22,18851_139,27167,16,4522,1,.AP.SF,0,suspicious
24:31.8,22.761,TCP  ,EXT_SERVER,22,10767_152,64986,33,5197,1,.APRSF,0,suspicious
24:31.8,22.761,TCP  ,10767_152,64986,EXT_SERVER,22,29,3634,1,.AP.SF,0,suspicious
24:45.8,18.996,TCP  ,14105_56,44428,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
24:45.8,18.996,TCP  ,EXT_SERVER,22,14105_56,44428,26,3745,1,.APRSF,0,suspicious
21:57.5,7.869,TCP  ,10006_27,44293,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
21:57.5,7.869,TCP  ,EXT_SERVER,22,10006_27,44293,19,3185,1,.AP.SF,0,suspicious
24:55.1,20.284,TCP  ,EXT_SERVER,22,10767_152,31929,26,3745,1,.APRSF,0,suspicious
24:55.1,20.284,TCP  ,10767_152,31929,EXT_SERVER,22,26,3022,1,.AP.SF,0,suspicious
25:05.3,19.071,TCP  ,14105_56,50424,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
25:05.3,19.071,TCP  ,EXT_SERVER,22,14105_56,50424,26,3745,1,.APRSF,0,suspicious
25:23.0,8.283,TCP  ,18851_139,63415,EXT_SERVER,22,3,166,1,...RS.,0,suspicious
25:23.0,8.283,TCP  ,EXT_SERVER,22,18851_139,63415,5,300,1,.A..S.,0,suspicious
25:15.9,19.941,TCP  ,EXT_SERVER,22,10767_152,60419,26,3745,1,.APRSF,0,suspicious
25:15.9,19.941,TCP  ,10767_152,60419,EXT_SERVER,22,24,2934,1,.AP.SF,0,suspicious
22:40.1,0.062,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55973,7,702,1,.AP.SF,0,normal
22:40.1,0.062,TCP  ,OPENSTACK_NET,55973,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
22:40.1,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,55974,7,556,1,.AP.SF,0,normal
22:40.1,0.054,TCP  ,OPENSTACK_NET,55974,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
22:40.6,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62697,7,702,1,.AP.SF,0,normal
22:40.6,0.055,TCP  ,OPENSTACK_NET,62697,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
22:40.6,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62698,7,556,1,.AP.SF,0,normal
22:40.6,0.056,TCP  ,OPENSTACK_NET,62698,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
25:27.0,15.307,TCP  ,18851_139,43290,EXT_SERVER,22,4,226,1,...RS.,0,suspicious
25:27.0,15.307,TCP  ,EXT_SERVER,22,18851_139,43290,7,420,1,.A..S.,0,suspicious
25:32.0,10.157,TCP  ,18851_139,24759,EXT_SERVER,22,13,1881,1,.APRSF,0,suspicious
25:32.0,10.157,TCP  ,EXT_SERVER,22,18851_139,24759,20,3354,1,.AP.SF,0,suspicious
25:24.8,18.874,TCP  ,14105_56,53320,EXT_SERVER,22,24,2932,1,.AP.SF,0,suspicious
25:24.8,18.874,TCP  ,EXT_SERVER,22,14105_56,53320,26,3745,1,.APRSF,0,suspicious
25:36.3,18.422,TCP  ,EXT_SERVER,22,10767_152,23970,26,3745,1,.APRSF,0,suspicious
25:36.3,18.422,TCP  ,10767_152,23970,EXT_SERVER,22,26,3038,1,.AP.SF,0,suspicious
25:44.2,19.473,TCP  ,14105_56,56634,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
25:44.2,19.473,TCP  ,EXT_SERVER,22,14105_56,56634,26,3745,1,.APRSF,0,suspicious
26:08.0,0,TCP  ,19174_79,23930,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
26:08.0,0,TCP  ,EXT_SERVER,5358,19174_79,23930,1,40,1,.A.R..,0,suspicious
23:00.0,10.149,TCP  ,10006_27,24908,EXT_SERVER,22,18,2343,1,.AP.SF,0,suspicious
23:00.0,10.149,TCP  ,EXT_SERVER,22,10006_27,24908,21,3382,1,.AP.SF,0,suspicious
25:55.2,19.229,TCP  ,EXT_SERVER,22,10767_152,50734,26,3745,1,.APRSF,0,suspicious
25:55.2,19.229,TCP  ,10767_152,50734,EXT_SERVER,22,24,2950,1,.AP.SF,0,suspicious
26:21.1,0,TCP  ,19175_16,36175,EXT_SERVER,23,1,46,1,....S.,0,suspicious
26:21.1,0,TCP  ,EXT_SERVER,23,19175_16,36175,1,40,1,.A.R..,0,suspicious
26:04.2,18.89,TCP  ,14105_56,61844,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
26:04.2,18.89,TCP  ,EXT_SERVER,22,14105_56,61844,26,3745,1,.APRSF,0,suspicious
26:15.1,9.793,TCP  ,10006_27,31703,EXT_SERVER,22,16,2221,1,.APRSF,0,suspicious
26:15.1,9.793,TCP  ,EXT_SERVER,22,10006_27,31703,19,3265,1,.AP.SF,0,suspicious
26:17.5,7.546,TCP  ,18851_139,43118,EXT_SERVER,22,8,1089,1,.APRSF,0,suspicious
26:17.5,7.546,TCP  ,EXT_SERVER,22,18851_139,43118,9,1533,1,.AP.SF,0,suspicious
26:15.0,19.11,TCP  ,EXT_SERVER,22,10767_152,13519,26,3745,1,.APRSF,0,suspicious
26:15.0,19.11,TCP  ,10767_152,13519,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
26:23.6,18.104,TCP  ,14105_56,2522,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
26:23.6,18.104,TCP  ,EXT_SERVER,22,14105_56,2522,26,3745,1,.APRSF,0,suspicious
23:32.3,15.694,TCP  ,18851_139,47314,EXT_SERVER,22,18,3066,1,.AP.SF,0,suspicious
23:32.3,15.694,TCP  ,EXT_SERVER,22,18851_139,47314,30,5958,1,.AP.SF,0,suspicious
26:34.6,18.955,TCP  ,EXT_SERVER,22,10767_152,40505,26,3745,1,.APRSF,0,suspicious
26:34.6,18.955,TCP  ,10767_152,40505,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
26:42.2,18.421,TCP  ,14105_56,4740,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
26:42.2,18.421,TCP  ,EXT_SERVER,22,14105_56,4740,26,3745,1,.APRSF,0,suspicious
26:54.0,18.998,TCP  ,EXT_SERVER,22,10767_152,2921,26,3745,1,.APRSF,0,suspicious
26:54.0,18.998,TCP  ,10767_152,2921,EXT_SERVER,22,24,2950,1,.AP.SF,0,suspicious
27:01.1,18.379,TCP  ,14105_56,9092,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
27:01.1,18.379,TCP  ,EXT_SERVER,22,14105_56,9092,26,3745,1,.APRSF,0,suspicious
27:12.7,10.116,TCP  ,18851_139,27315,EXT_SERVER,22,7,1049,1,.APRSF,0,suspicious
27:12.7,10.116,TCP  ,EXT_SERVER,22,18851_139,27315,11,1715,1,.AP.SF,0,suspicious
27:13.5,18.783,TCP  ,EXT_SERVER,22,10767_152,30700,26,3745,1,.APRSF,0,suspicious
27:13.5,18.783,TCP  ,10767_152,30700,EXT_SERVER,22,24,2930,1,.AP.SF,0,suspicious
27:20.0,20.577,TCP  ,14105_56,12714,EXT_SERVER,22,25,2964,1,.AP.SF,0,suspicious
27:20.0,20.577,TCP  ,EXT_SERVER,22,14105_56,12714,27,3838,1,.APRSF,0,suspicious
24:45.2,0,UDP  ,12231_108,57906,EXT_SERVER,1900,1,122,1,......,0,suspicious
24:45.2,0,ICMP ,EXT_SERVER,0,12231_108,3.3,1,150,1,......,0,suspicious
27:32.8,20.017,TCP  ,EXT_SERVER,22,10767_152,57586,26,3745,1,.APRSF,0,suspicious
27:32.8,20.017,TCP  ,10767_152,57586,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
27:41.1,19.105,TCP  ,14105_56,23852,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
27:41.1,19.105,TCP  ,EXT_SERVER,22,14105_56,23852,27,4645,1,.APRSF,0,suspicious
27:53.3,19.451,TCP  ,EXT_SERVER,22,10767_152,21685,26,3745,1,.APRSF,0,suspicious
27:53.3,19.451,TCP  ,10767_152,21685,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
25:08.7,9.517,TCP  ,10006_27,56367,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
25:08.7,9.517,TCP  ,EXT_SERVER,22,10006_27,56367,19,3185,1,.AP.SF,0,suspicious
28:00.7,18.536,TCP  ,14105_56,29706,EXT_SERVER,22,24,2916,1,.AP.SF,0,suspicious
28:00.7,18.536,TCP  ,EXT_SERVER,22,14105_56,29706,26,3745,1,.APRSF,0,suspicious
28:07.6,17.098,TCP  ,18851_139,63165,EXT_SERVER,22,14,2041,1,.APRSF,0,suspicious
28:07.6,17.098,TCP  ,EXT_SERVER,22,18851_139,63165,26,5661,1,.AP.SF,0,suspicious
28:13.3,17.697,TCP  ,EXT_SERVER,22,10767_152,49749,26,3745,1,.APRSF,0,suspicious
28:13.3,17.697,TCP  ,10767_152,49749,EXT_SERVER,22,24,2918,1,.AP.SF,0,suspicious
28:32.4,0,TCP  ,14798_197,23209,EXT_SERVER,23,1,46,1,....S.,0,suspicious
28:32.4,0,TCP  ,EXT_SERVER,23,14798_197,23209,1,40,1,.A.R..,0,suspicious
28:35.6,0,TCP  ,15180_61,45286,EXT_SERVER,23,1,46,1,....S.,0,suspicious
28:35.6,0,TCP  ,EXT_SERVER,23,15180_61,45286,1,40,1,.A.R..,0,suspicious
28:19.7,17.471,TCP  ,14105_56,34042,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
28:19.7,17.471,TCP  ,EXT_SERVER,22,14105_56,34042,26,3745,1,.APRSF,0,suspicious
25:40.1,0.076,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56024,7,702,1,.AP.SF,0,normal
25:40.1,0.076,TCP  ,OPENSTACK_NET,56024,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
25:40.1,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56023,7,556,1,.AP.SF,0,normal
25:40.1,0.055,TCP  ,OPENSTACK_NET,56023,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
25:40.6,0.06,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62747,7,702,1,.AP.SF,0,normal
25:40.6,0.06,TCP  ,OPENSTACK_NET,62747,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
25:40.6,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62748,7,556,1,.AP.SF,0,normal
25:40.6,0.064,TCP  ,OPENSTACK_NET,62748,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
25:41.9,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56025,7,639,1,.AP.SF,0,normal
25:41.9,0.054,TCP  ,OPENSTACK_NET,56025,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
25:42.5,0.045,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62749,7,639,1,.AP.SF,0,normal
25:42.5,0.045,TCP  ,OPENSTACK_NET,62749,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
28:31.5,17.592,TCP  ,EXT_SERVER,22,10767_152,11147,26,3745,1,.APRSF,0,suspicious
28:31.5,17.592,TCP  ,10767_152,11147,EXT_SERVER,22,24,2966,1,.AP.SF,0,suspicious
28:37.7,17.406,TCP  ,14105_56,35092,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
28:37.7,17.406,TCP  ,EXT_SERVER,22,14105_56,35092,26,3745,1,.APRSF,0,suspicious
28:49.6,18.65,TCP  ,EXT_SERVER,22,10767_152,36835,26,3745,1,.APRSF,0,suspicious
28:49.6,18.65,TCP  ,10767_152,36835,EXT_SERVER,22,24,2930,1,.AP.SF,0,suspicious
28:55.6,17.832,TCP  ,14105_56,34026,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
28:55.6,17.832,TCP  ,EXT_SERVER,22,14105_56,34026,26,3745,1,.APRSF,0,suspicious
29:02.1,15.991,TCP  ,18851_139,33916,EXT_SERVER,22,16,2509,1,.APRS.,0,suspicious
29:02.1,15.991,TCP  ,EXT_SERVER,22,18851_139,33916,22,4453,1,.AP.S.,0,suspicious
29:08.7,20.162,TCP  ,EXT_SERVER,22,10767_152,63315,26,3745,1,.APRSF,0,suspicious
29:08.7,20.162,TCP  ,10767_152,63315,EXT_SERVER,22,24,2946,1,.AP.SF,0,suspicious
29:13.9,18.267,TCP  ,14105_56,37268,EXT_SERVER,22,24,2900,1,.AP.SF,0,suspicious
29:13.9,18.267,TCP  ,EXT_SERVER,22,14105_56,37268,26,3745,1,.APRSF,0,suspicious
26:40.1,0.078,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56042,7,561,1,.AP.SF,0,normal
26:40.1,0.078,TCP  ,OPENSTACK_NET,56042,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
26:40.1,0.093,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,56043,7,1724,1,.AP.SF,0,normal
26:40.1,0.093,TCP  ,OPENSTACK_NET,56043,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
26:40.6,0.052,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,62766,7,561,1,.AP.SF,0,normal
